@attribute 'Gabor Features51' numeric
@attribute 'Gabor Features52' numeric
@attribute 'Gabor Features53' numeric
@attribute 'Gabor Features54' numeric
@attribute 'Gabor Features55' numeric
@attribute 'Gabor Features56' numeric
@attribute 'Gabor Features57' numeric
@attribute 'Gabor Features58' numeric
@attribute 'Gabor Features59' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data

7.183787,0.082965,7.186202,0.082993,7.186202,0.082993,7.183787,0.082965,7.186202,0.082993,7.186202,0.082993,7.424086,0.085741,7.426582,0.085769,7.426582,0.085769,7.424086,0.085741,7.426582,0.085769,7.426582,0.085769,7.417222,0.085661,7.419715,0.08569,7.419715,0.08569,7.417222,0.085661,7.419715,0.08569,7.419715,0.08569,7.397772,0.085437,7.400259,0.085465,7.400259,0.085465,7.397772,0.085437,7.400259,0.085465,7.400259,0.085465,7.34248,0.084798,7.344948,0.084827,7.344948,0.084827,7.34248,0.084798,7.344948,0.084827,7.344948,0.084827,K1
7.417648,0.063026,7.420141,0.063047,7.420141,0.063047,7.417648,0.063026,7.420141,0.063047,7.420141,0.063047,7.66577,0.065134,7.668347,0.065156,7.668347,0.065156,7.66577,0.065134,7.668347,0.065156,7.668347,0.065156,7.658682,0.065074,7.661256,0.065096,7.661256,0.065096,7.658682,0.065074,7.661256,0.065096,7.661256,0.065096,7.638599,0.064904,7.641166,0.064925,7.641166,0.064925,7.638599,0.064904,7.641166,0.064925,7.641166,0.064925,7.581507,0.064419,7.584055,0.06444,7.584055,0.06444,7.581507,0.064419,7.584055,0.06444,7.584055,0.06444,K1
7.611297,0.063746,7.613855,0.063767,7.613855,0.063767,7.611297,0.063746,7.613855,0.063767,7.613855,0.063767,7.865897,0.065878,7.868541,0.0659,7.868541,0.0659,7.865897,0.065878,7.868541,0.0659,7.868541,0.0659,7.858624,0.065817,7.861265,0.065839,7.861265,0.065839,7.858624,0.065817,7.861265,0.065839,7.861265,0.065839,7.838016,0.065645,7.840651,0.065667,7.840651,0.065667,7.838016,0.065645,7.840651,0.065667,7.840651,0.065667,7.779434,0.065154,7.782049,0.065176,7.782049,0.065176,7.779434,0.065154,7.782049,0.065176,7.782049,0.065176,K1
9.463731,0.049555,9.466912,0.049572,9.466912,0.049572,9.463731,0.049555,9.466912,0.049572,9.466912,0.049572,9.780295,0.051213,9.783583,0.05123,9.783583,0.05123,9.780295,0.051213,9.783583,0.05123,9.783583,0.05123,9.771252,0.051166,9.774537,0.051183,9.774537,0.051183,9.771252,0.051166,9.774537,0.051183,9.774537,0.051183,9.745629,0.051032,9.748905,0.051049,9.748905,0.051049,9.745629,0.051032,9.748905,0.051049,9.748905,0.051049,9.672789,0.05065,9.676041,0.050667,9.676041,0.050667,9.672789,0.05065,9.676041,0.050667,9.676041,0.050667,K1
8.184247,0.091356,8.186998,0.091387,8.186998,0.091387,8.184247,0.091356,8.186998,0.091387,8.186998,0.091387,8.458012,0.094412,8.460855,0.094444,8.460855,0.094444,8.458012,0.094412,8.460855,0.094444,8.460855,0.094444,8.450192,0.094325,8.453032,0.094357,8.453032,0.094357,8.450192,0.094325,8.453032,0.094357,8.453032,0.094357,8.428033,0.094078,8.430866,0.094109,8.430866,0.094109,8.428033,0.094078,8.430866,0.094109,8.430866,0.094109,8.365041,0.093374,8.367852,0.093406,8.367852,0.093406,8.365041,0.093374,8.367852,0.093406,8.367852,0.093406,K1
11.776064,0.098517,11.780022,0.09855,11.780022,0.09855,11.776064,0.098517,11.780022,0.09855,11.780022,0.09855,12.169976,0.101813,12.174067,0.101847,12.174067,0.101847,12.169976,0.101813,12.174067,0.101847,12.174067,0.101847,12.158723,0.101718,12.16281,0.101753,12.16281,0.101753,12.158723,0.101718,12.16281,0.101753,12.16281,0.101753,12.12684,0.101452,12.130916,0.101486,12.130916,0.101486,12.12684,0.101452,12.130916,0.101486,12.130916,0.101486,12.036202,0.100693,12.040248,0.100727,12.040248,0.100727,12.036202,0.100693,12.040248,0.100727,12.040248,0.100727,K1
13.148812,0.11093,13.153232,0.110968,13.153232,0.110968,13.148812,0.11093,13.153232,0.110968,13.153232,0.110968,13.588643,0.114641,13.593211,0.11468,13.593211,0.11468,13.588643,0.114641,13.593211,0.11468,13.593211,0.11468,13.576078,0.114535,13.580642,0.114573,13.580642,0.114573,13.576078,0.114535,13.580642,0.114573,13.580642,0.114573,13.540478,0.114235,13.54503,0.114273,13.54503,0.114273,13.540478,0.114235,13.54503,0.114273,13.54503,0.114273,13.439275,0.113381,13.443792,0.113419,13.443792,0.113419,13.439275,0.113381,13.443792,0.113419,13.443792,0.113419,K1
6.00322,0.096593,6.005238,0.096625,6.005238,0.096625,6.00322,0.096593,6.005238,0.096625,6.005238,0.096625,6.204029,0.099824,6.206115,0.099857,6.206115,0.099857,6.204029,0.099824,6.206115,0.099857,6.206115,0.099857,6.198293,0.099731,6.200376,0.099765,6.200376,0.099765,6.198293,0.099731,6.200376,0.099765,6.200376,0.099765,6.182039,0.09947,6.184117,0.099503,6.184117,0.099503,6.182039,0.09947,6.184117,0.099503,6.184117,0.099503,6.135834,0.098726,6.137896,0.09876,6.137896,0.09876,6.135834,0.098726,6.137896,0.09876,6.137896,0.09876,K1
8.285772,0.086501,8.288557,0.086531,8.288557,0.086531,8.285772,0.086501,8.288557,0.086531,8.288557,0.086531,8.562933,0.089395,8.565812,0.089425,8.565812,0.089425,8.562933,0.089395,8.565812,0.089425,8.565812,0.089425,8.555016,0.089312,8.557891,0.089342,8.557891,0.089342,8.555016,0.089312,8.557891,0.089342,8.557891,0.089342,8.532582,0.089078,8.53545,0.089108,8.53545,0.089108,8.532582,0.089078,8.53545,0.089108,8.53545,0.089108,8.468808,0.088412,8.471655,0.088442,8.471655,0.088442,8.468808,0.088412,8.471655,0.088442,8.471655,0.088442,K1
9.102049,0.085178,9.105109,0.085207,9.105109,0.085207,9.102049,0.085178,9.105109,0.085207,9.105109,0.085207,9.406515,0.088027,9.409677,0.088057,9.409677,0.088057,9.406515,0.088027,9.409677,0.088057,9.409677,0.088057,9.397818,0.087946,9.400977,0.087976,9.400977,0.087976,9.397818,0.087946,9.400977,0.087976,9.400977,0.087976,9.373174,0.087715,9.376325,0.087745,9.376325,0.087745,9.373174,0.087715,9.376325,0.087745,9.376325,0.087745,9.303117,0.08706,9.306245,0.087089,9.306245,0.087089,9.303117,0.08706,9.306245,0.087089,9.306245,0.087089,K1
