@attribute 'Gabor Features51' numeric
@attribute 'Gabor Features52' numeric
@attribute 'Gabor Features53' numeric
@attribute 'Gabor Features54' numeric
@attribute 'Gabor Features55' numeric
@attribute 'Gabor Features56' numeric
@attribute 'Gabor Features57' numeric
@attribute 'Gabor Features58' numeric
@attribute 'Gabor Features59' numeric
@attribute class {K1,K2,K3,K4,K5,K6,K7,K8}

@data

13.046607,0.115734,13.050993,0.115773,13.050993,0.115773,13.046607,0.115734,13.050993,0.115773,13.050993,0.115773,13.48302,0.119605,13.487552,0.119645,13.487552,0.119645,13.48302,0.119605,13.487552,0.119645,13.487552,0.119645,13.470553,0.119495,13.475081,0.119535,13.475081,0.119535,13.470553,0.119495,13.475081,0.119535,13.475081,0.119535,13.435229,0.119181,13.439745,0.119221,13.439745,0.119221,13.435229,0.119181,13.439745,0.119221,13.439745,0.119221,13.334813,0.11829,13.339295,0.11833,13.339295,0.11833,13.334813,0.11829,13.339295,0.11833,13.339295,0.11833,K1
14.653742,0.105752,14.658668,0.105787,14.658668,0.105787,14.653742,0.105752,14.658668,0.105787,14.658668,0.105787,15.143913,0.109289,15.149004,0.109326,15.149004,0.109326,15.143913,0.109289,15.149004,0.109326,15.149004,0.109326,15.129911,0.109188,15.134997,0.109225,15.134997,0.109225,15.129911,0.109188,15.134997,0.109225,15.134997,0.109225,15.090236,0.108902,15.095309,0.108938,15.095309,0.108938,15.090236,0.108902,15.095309,0.108938,15.095309,0.108938,14.97745,0.108088,14.982484,0.108124,14.982484,0.108124,14.97745,0.108088,14.982484,0.108124,14.982484,0.108124,K1
14.006462,0.110456,14.01117,0.110493,14.01117,0.110493,14.006462,0.110456,14.01117,0.110493,14.01117,0.110493,14.474981,0.114151,14.479847,0.114189,14.479847,0.114189,14.474981,0.114151,14.479847,0.114189,14.479847,0.114189,14.461597,0.114046,14.466459,0.114084,14.466459,0.114084,14.461597,0.114046,14.466459,0.114084,14.466459,0.114084,14.423675,0.113746,14.428523,0.113785,14.428523,0.113785,14.423675,0.113746,14.428523,0.113785,14.428523,0.113785,14.31587,0.112896,14.320683,0.112934,14.320683,0.112934,14.31587,0.112896,14.320683,0.112934,14.320683,0.112934,K1
15.907456,0.074585,15.912803,0.07461,15.912803,0.07461,15.907456,0.074585,15.912803,0.07461,15.912803,0.07461,16.439564,0.07708,16.44509,0.077106,16.44509,0.077106,16.439564,0.07708,16.44509,0.077106,16.44509,0.077106,16.424364,0.077008,16.429885,0.077034,16.429885,0.077034,16.424364,0.077008,16.429885,0.077034,16.429885,0.077034,16.381295,0.076806,16.386801,0.076832,16.386801,0.076832,16.381295,0.076806,16.386801,0.076832,16.386801,0.076832,16.258859,0.076232,16.264324,0.076258,16.264324,0.076258,16.258859,0.076232,16.264324,0.076258,16.264324,0.076258,K1
12.274135,0.084609,12.278261,0.084637,12.278261,0.084637,12.274135,0.084609,12.278261,0.084637,12.278261,0.084637,12.684708,0.087439,12.688972,0.087468,12.688972,0.087468,12.684708,0.087439,12.688972,0.087468,12.688972,0.087468,12.67298,0.087358,12.677239,0.087387,12.677239,0.087387,12.67298,0.087358,12.677239,0.087387,12.677239,0.087387,12.639747,0.087129,12.643996,0.087158,12.643996,0.087158,12.639747,0.087129,12.643996,0.087158,12.643996,0.087158,12.545276,0.086478,12.549493,0.086507,12.549493,0.086507,12.545276,0.086478,12.549493,0.086507,12.549493,0.086507,K1
14.268021,0.081001,14.272817,0.081028,14.272817,0.081028,14.268021,0.081001,14.272817,0.081028,14.272817,0.081028,14.74529,0.08371,14.750246,0.083739,14.750246,0.083739,14.74529,0.08371,14.750246,0.083739,14.750246,0.083739,14.731656,0.083633,14.736608,0.083661,14.736608,0.083661,14.731656,0.083633,14.736608,0.083661,14.736608,0.083661,14.693025,0.083414,14.697964,0.083442,14.697964,0.083442,14.693025,0.083414,14.697964,0.083442,14.697964,0.083442,14.583208,0.08279,14.58811,0.082818,14.58811,0.082818,14.583208,0.08279,14.58811,0.082818,14.58811,0.082818,K1
11.278956,0.097438,11.282748,0.097471,11.282748,0.097471,11.278956,0.097438,11.282748,0.097471,11.282748,0.097471,11.65624,0.100698,11.660158,0.100732,11.660158,0.100732,11.65624,0.100698,11.660158,0.100732,11.660158,0.100732,11.645463,0.100605,11.649377,0.100639,11.649377,0.100639,11.645463,0.100605,11.649377,0.100639,11.649377,0.100639,11.614925,0.100341,11.618829,0.100375,11.618829,0.100375,11.614925,0.100341,11.618829,0.100375,11.618829,0.100375,11.528113,0.099591,11.531989,0.099624,11.531989,0.099624,11.528113,0.099591,11.531989,0.099624,11.531989,0.099624,K1
11.341081,0.088293,11.344893,0.088323,11.344893,0.088323,11.341081,0.088293,11.344893,0.088323,11.344893,0.088323,11.720443,0.091247,11.724383,0.091277,11.724383,0.091277,11.720443,0.091247,11.724383,0.091277,11.724383,0.091277,11.709606,0.091162,11.713542,0.091193,11.713542,0.091193,11.709606,0.091162,11.713542,0.091193,11.713542,0.091193,11.6789,0.090923,11.682826,0.090954,11.682826,0.090954,11.6789,0.090923,11.682826,0.090954,11.682826,0.090954,11.591611,0.090244,11.595507,0.090274,11.595507,0.090274,11.591611,0.090244,11.595507,0.090274,11.595507,0.090274,K1
14.080529,0.102996,14.085262,0.103031,14.085262,0.103031,14.080529,0.102996,14.085262,0.103031,14.085262,0.103031,14.551526,0.106441,14.556418,0.106477,14.556418,0.106477,14.551526,0.106441,14.556418,0.106477,14.556418,0.106477,14.538072,0.106343,14.542959,0.106379,14.542959,0.106379,14.538072,0.106343,14.542959,0.106379,14.542959,0.106379,14.499949,0.106064,14.504823,0.1061,14.504823,0.1061,14.499949,0.106064,14.504823,0.1061,14.504823,0.1061,14.391574,0.105271,14.396412,0.105307,14.396412,0.105307,14.391574,0.105271,14.396412,0.105307,14.396412,0.105307,K1
14.087278,0.100322,14.092014,0.100356,14.092014,0.100356,14.087278,0.100322,14.092014,0.100356,14.092014,0.100356,14.558501,0.103678,14.563395,0.103713,14.563395,0.103713,14.558501,0.103678,14.563395,0.103713,14.563395,0.103713,14.54504,0.103582,14.54993,0.103617,14.54993,0.103617,14.54504,0.103582,14.54993,0.103617,14.54993,0.103617,14.506899,0.103311,14.511776,0.103346,14.511776,0.103346,14.506899,0.103311,14.511776,0.103346,14.511776,0.103346,14.398473,0.102539,14.403313,0.102573,14.403313,0.102573,14.398473,0.102539,14.403313,0.102573,14.403313,0.102573,K1
